Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
260.000000000000060E+0	12.942522672535857E-9	261.507268049212400E-12	9.764658553803649E-9	162.507875921508470E-12	13.405303590593576E-9	-853.933396379703960E-12
261.000000000000060E+0	9.486793950902446E-9	593.376409211732450E-12	6.705272953035272E-9	-303.602411003669990E-12	8.956055898063971E-9	-357.450698408775870E-12
262.000000000000060E+0	12.137122902486491E-9	516.320433138618940E-12	9.643328003482539E-9	71.866961897943603E-12	11.502707431035181E-9	-814.067227781934030E-12
263.000000000000060E+0	5.976043191976024E-9	-345.932418623272630E-12	4.729379712332460E-9	-573.290478133949460E-12	5.778807191301201E-9	-721.546210761148980E-12
264.000000000000060E+0	9.884429354154519E-9	197.819510212327600E-12	7.622436330776787E-9	-488.842046861273990E-12	10.120563270538078E-9	-1.134611806732821E-9
265.000000000000060E+0	16.434652610325715E-9	1.354100373094496E-9	13.137833287962226E-9	652.157578368573310E-12	16.662079639497755E-9	-1.469088610022232E-9
266.000000000000060E+0	9.453605673645266E-9	-147.956767148190830E-12	7.288016939859007E-9	-70.305098201181416E-12	8.808991988123232E-9	-1.623084205127045E-9
267.000000000000060E+0	9.211440423594277E-9	-747.545980117042590E-12	6.365149201458329E-9	-231.925874291906070E-12	7.480156275771989E-9	-853.354015548722200E-12
268.000000000000060E+0	9.254822990358226E-9	-355.174105247173520E-12	6.862857511854181E-9	263.911560614621350E-12	7.975149423010894E-9	-628.515589441112130E-12
269.000000000000060E+0	3.989101237705072E-9	-399.719344399204160E-12	2.957212396640195E-9	-439.380364188960480E-12	3.740902862296097E-9	-716.820326566744090E-12
270.000000000000060E+0	4.641187952349477E-9	-387.082606816744580E-12	2.820286210146658E-9	73.708119580990869E-12	3.717240396403607E-9	-320.925529183636210E-12
271.000000000000060E+0	4.289526235670199E-9	-41.587148149070719E-12	2.946635710836441E-9	-29.961890760718710E-12	3.914664202527652E-9	-343.358975183538740E-12
272.000000000000060E+0	3.856204814797129E-9	111.195365447511370E-12	2.740793253761502E-9	-788.836777211138810E-12	4.026038273284473E-9	-217.343746111706630E-12
273.000000000000060E+0	2.602568828061755E-9	201.952578803376000E-12	1.983446104871658E-9	183.243204185273690E-12	3.054399944599524E-9	286.403811556278360E-12
274.000000000000060E+0	4.279970340537705E-9	-306.607219071781200E-12	4.041468805114608E-9	-646.258099904231730E-12	4.751067064468590E-9	135.933383334515570E-12
275.000000000000060E+0	3.794167928209766E-9	-280.952903877268650E-12	3.118544736465960E-9	-729.913395162376110E-12	4.232284684669073E-9	-475.325465269068630E-12
276.000000000000060E+0	1.734423947128607E-9	-222.556649164657260E-12	1.426012243110853E-9	69.643951554266397E-12	1.880847906349492E-9	-133.614234738691180E-12
277.000000000000060E+0	1.744247032947089E-9	-633.073833346175500E-12	1.374280475234095E-9	-692.388839090244140E-12	2.023309652268114E-9	-97.590978165575610E-12
278.000000000000060E+0	4.087481108525608E-9	-140.346079176909900E-12	2.567705176007294E-9	-713.699813056754350E-12	4.846158749751622E-9	-245.164123882227920E-12
279.000000000000060E+0	3.663628503364506E-9	234.451066273782030E-12	2.968806082402839E-9	113.723568997135530E-12	4.214488718513365E-9	679.989782011528610E-12
280.000000000000060E+0	5.039059298665061E-9	-190.147621978810570E-12	3.543208679271342E-9	-599.615731548083350E-12	5.034850767779064E-9	539.038646369557970E-12
281.000000000000060E+0	4.009641524821493E-9	-309.699568010917780E-12	2.682826125394545E-9	-382.708869005272500E-12	3.541455281400618E-9	96.599827937439088E-12
282.000000000000060E+0	4.719656121102419E-9	-519.237581353249010E-12	3.519485153806815E-9	-599.085198836121380E-12	5.485339926313425E-9	683.092852294525960E-12
283.000000000000060E+0	2.842762194996062E-9	2.864780327739921E-12	1.658865467640812E-9	-744.924803378231810E-12	4.644280274295659E-9	-344.398826825066550E-12
284.000000000000060E+0	2.581925937637582E-9	1.196426207568639E-9	1.309818041067786E-9	931.572197542857710E-12	1.356869318927400E-9	114.263986201814350E-12
285.000000000000060E+0	3.444268831117037E-9	-962.440467210821900E-12	2.882283634412578E-9	-76.114586789956316E-12	3.206404857352214E-9	713.718463518984580E-12
286.000000000000060E+0	2.527352192830497E-9	407.967718932856630E-12	2.098991766709872E-9	463.216013556684250E-12	4.290295119239585E-9	-647.531100849735840E-12
287.000000000000060E+0	7.434295735191495E-9	1.204765039309901E-9	5.295963150153583E-9	941.550141486634350E-12	6.583134385862380E-9	501.929125082130320E-12
288.000000000000060E+0	8.535622163783303E-9	-395.949291160417100E-12	6.465622745703627E-9	-191.868690494484190E-12	9.581075906094676E-9	-9.278300834212711E-12
289.000000000000060E+0	6.860628483061811E-9	448.499628220327850E-12	4.329878397606509E-9	13.066443586118937E-12	7.010474209263251E-9	-1.911285793724725E-9
290.000000000000060E+0	10.741616484864431E-9	770.719871616906420E-12	7.442798723280315E-9	1.274847548571017E-9	8.915582976267339E-9	-411.289515729156140E-12
291.000000000000060E+0	7.468192742435149E-9	586.524667307050420E-12	5.767813263348621E-9	282.263647248594300E-12	7.858109250671073E-9	195.947620122898230E-12
292.000000000000060E+0	4.962853644343295E-9	718.823076112875720E-12	3.227292295441159E-9	-226.621138522890090E-12	5.417225044632162E-9	-992.729261578062660E-12
293.000000000000060E+0	8.848222637393187E-9	468.803720623934580E-12	6.358163138011565E-9	1.390636766471159E-9	7.286361061942319E-9	169.242420747495050E-12
294.000000000000060E+0	8.163959199378627E-9	-911.252555670615830E-12	6.726472925930217E-9	-92.169205195063357E-12	7.591918130228824E-9	415.712667957876310E-12
295.000000000000060E+0	6.445669544432230E-9	-282.780325670944110E-12	5.797544131602422E-9	-940.458726347744070E-12	7.603633616687292E-9	-680.093578927067230E-12
296.000000000000060E+0	5.949539911343180E-9	1.159601795724906E-9	4.423343590989512E-9	842.692286529412030E-12	5.520976133439576E-9	-328.044725546571320E-12
297.000000000000060E+0	6.105407545947532E-9	281.273081269273880E-12	4.641636991379599E-9	988.466380429436810E-12	4.764835199122865E-9	741.782253692043930E-12
298.000000000000060E+0	7.587415275353810E-9	-1.294281350602885E-9	6.941773142162009E-9	-525.675455934529330E-12	8.568481117991003E-9	259.040911833581680E-12
299.000000000000060E+0	2.875106233810071E-6	93.813958693247751E-9	1.638128232260355E-6	96.023256965394381E-9	2.808566972323347E-6	-22.301407717783726E-9
300.000000000000060E+0	14.313642749558950E-6	435.682799265460690E-9	8.702865464584595E-6	319.014238603928690E-9	14.032038112966634E-6	-146.333537921567570E-9
301.000000000000060E+0	4.422935653789951E-6	119.678379792957220E-9	2.830534540754442E-6	60.341622520920833E-9	4.346342315630333E-6	-60.531798135258189E-9
302.000000000000060E+0	6.916505821058955E-9	212.132540157099860E-12	5.844794841349800E-9	2.765040445766435E-12	7.507490837269167E-9	-566.137099673453160E-12
303.000000000000060E+0	4.172249276643857E-9	205.772203661288960E-12	2.982690042605585E-9	476.615389120318640E-12	3.691847783635572E-9	43.933309122318378E-12
304.000000000000060E+0	4.959818347277716E-9	-78.338403374969812E-12	3.283697422503818E-9	470.533191763973270E-12	4.494634566562584E-9	-167.655523030346720E-12
305.000000000000060E+0	4.477372711979988E-9	449.467399757715180E-12	3.025330102930082E-9	-2.475315152078450E-12	4.439498049204229E-9	213.604511069188480E-12
306.000000000000060E+0	6.400771676611685E-9	571.031060224505200E-12	5.175019845302592E-9	339.835266677023940E-12	5.594288308544183E-9	1.042428533957288E-9
307.000000000000060E+0	3.735291198624327E-9	-433.433167858197710E-12	3.240685154695077E-9	-390.763871470511880E-12	4.128954358508708E-9	-124.741060142601120E-12
308.000000000000060E+0	2.424252329692675E-9	170.062946898383170E-12	1.775570207917441E-9	-117.390027457266670E-12	2.335193225407713E-9	-231.272041159966620E-12
309.000000000000060E+0	2.508281536429291E-9	143.971118710690690E-12	1.829776613473499E-9	165.929666244019670E-12	1.903478863785116E-9	202.290236922502540E-12
310.000000000000060E+0	5.390607682472006E-9	293.882237453517010E-12	3.845094074651442E-9	326.119968270380310E-12	5.209288042199299E-9	-213.120636337900680E-12
311.000000000000060E+0	7.186506304625304E-9	33.475943920690060E-12	5.196799949678573E-9	-510.197136397935040E-12	7.632690057261631E-9	-1.191799992606046E-9
312.000000000000060E+0	9.187172887379461E-9	500.313590130257650E-12	5.648090105186274E-9	-195.989129372470380E-12	8.274863972421351E-9	-970.855344171138490E-12
313.000000000000060E+0	8.405254195250512E-9	186.857361928194130E-12	5.820871883535559E-9	609.324207797598280E-12	7.354046801743995E-9	338.365612936843680E-12
314.000000000000060E+0	10.608188832327900E-9	-895.981286290984070E-12	8.084792718492856E-9	-1.423798291886337E-9	9.903769986610470E-9	-1.073045603638530E-9
