Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
623.000000000000110E+0	961.696263722699010E-3	10.321363026867038E-3	727.613344825121410E-3	60.363394815054344E-3	969.487183580244990E-3	-8.460782583219636E-3
624.000000000000110E+0	945.902162224944720E-3	30.081856887603838E-3	767.178018840448340E-3	5.754342358591086E-3	1.002641021875060E+0	11.663613552091811E-3
625.000000000000110E+0	888.447855981658430E-3	34.890998710426162E-3	697.900875645708800E-3	24.914313913852130E-3	939.021015778565340E-3	409.492838547856710E-6
626.000000000000110E+0	972.124330428497330E-3	1.584169994200109E-3	780.051395265084380E-3	31.356154746301865E-3	996.008646695644820E-3	8.906470397318025E-3
627.000000000000110E+0	940.367855966698360E-3	16.620600338846665E-3	753.408220209511700E-3	26.771252994145428E-3	979.736815362854510E-3	-29.178529903982033E-3
628.000000000000110E+0	910.155273579224430E-3	-4.371153324462615E-3	728.270419775783990E-3	24.172575625498200E-3	969.862534755898670E-3	20.954208941958926E-3
629.000000000000110E+0	931.791284717404580E-3	58.692003469572242E-3	772.987592606349750E-3	49.903250554507471E-3	1.009320104271688E+0	9.356174549442785E-3
630.000000000000110E+0	938.180059951770010E-3	4.350369422151622E-3	764.960543591652440E-3	37.892073234444767E-3	958.359919218005010E-3	-7.376372442961208E-3
631.000000000000110E+0	940.079422785410230E-3	22.165513825720955E-3	745.488766790934450E-3	21.052255119377805E-3	975.825332768719410E-3	10.296714387933437E-3
632.000000000000110E+0	933.975375150825400E-3	34.754877595651663E-3	728.888247215765390E-3	8.410675670706011E-3	959.044564656449830E-3	2.809646115667728E-3
633.000000000000110E+0	935.443022395100690E-3	28.344334754716208E-3	757.243418712435940E-3	52.859465177510868E-3	994.303512497529350E-3	18.168986021978657E-3
634.000000000000110E+0	966.156709725148890E-3	35.076480567638367E-3	751.034859944912150E-3	18.868331647608819E-3	964.880584458368000E-3	-18.314341679593355E-3
635.000000000000110E+0	953.055707560869880E-3	7.382306011099181E-3	754.869577754481600E-3	14.709045711156622E-3	966.900775506516980E-3	4.507601080791740E-3
636.000000000000110E+0	916.205541795889530E-3	34.437992880748364E-3	742.860908347737770E-3	15.595175608397807E-3	978.780918956106420E-3	7.260576233330829E-3
637.000000000000110E+0	948.326124732372100E-3	61.678465622086724E-3	750.298989144895790E-3	28.718902290583360E-3	970.757965034732770E-3	-14.496918675306163E-3
638.000000000000110E+0	925.651247849190170E-3	31.362353795582582E-3	733.197984550632450E-3	20.368780474110736E-3	969.163807638468880E-3	4.314348254353722E-3
639.000000000000110E+0	939.991805824401560E-3	17.216707582481221E-3	741.005069531024300E-3	26.861037443300050E-3	974.580934359427940E-3	2.660444990975841E-3
640.000000000000110E+0	941.338575395894380E-3	32.979742145114566E-3	740.851392528680710E-3	14.945481806610175E-3	969.799871392453490E-3	9.529878643881527E-3
641.000000000000110E+0	935.564651918577410E-3	26.803330819488512E-3	739.128656586476530E-3	23.992913296801463E-3	967.487924005401960E-3	-3.502697147657175E-3
642.000000000000110E+0	937.979431983482770E-3	15.727260927309843E-3	739.500926426208570E-3	15.405278909696089E-3	964.625504087468050E-3	2.197545997240626E-3
643.000000000000110E+0	936.198455033193100E-3	27.789001594845434E-3	740.259465857519340E-3	22.178798967480561E-3	976.879684761652660E-3	4.493773367093356E-3
644.000000000000110E+0	935.015003791660030E-3	17.525130350158791E-3	737.469425615773780E-3	17.218018648476784E-3	964.821224920094810E-3	257.509959049720770E-6
645.000000000000110E+0	934.440462187408280E-3	24.178804219055865E-3	738.132517656103100E-3	24.527481260514818E-3	972.806607082165150E-3	267.072456213107580E-6
646.000000000000110E+0	936.767407115657090E-3	23.177313634125108E-3	741.457204090647970E-3	22.006909316677190E-3	969.400488400187660E-3	-655.470470730272260E-6
647.000000000000110E+0	934.294885980561210E-3	21.177641460899753E-3	738.235073318349480E-3	21.317618513082486E-3	970.121602935098640E-3	-3.860885358794697E-3
648.000000000000110E+0	933.653277985010300E-3	23.464983427540911E-3	737.329430002423240E-3	22.194526331613236E-3	972.295654580375590E-3	-3.343715127571961E-3
649.000000000000110E+0	931.210337632048300E-3	24.911300514371505E-3	737.875966800721540E-3	23.345699651752573E-3	965.213113685242980E-3	-3.196150097118398E-3
650.000000000000110E+0	934.787461090096030E-3	27.581213600765524E-3	737.982399350573530E-3	26.057714097555074E-3	969.709635202535950E-3	-1.535726840480166E-3
651.000000000000110E+0	939.501353770330170E-3	22.037635021874873E-3	740.611097004091450E-3	23.855138905638024E-3	971.545823362841450E-3	-527.945635498386810E-6
652.000000000000110E+0	929.109308061084050E-3	19.373847928968946E-3	739.383937150092870E-3	23.336080616941896E-3	972.122030687569420E-3	-9.581265110932869E-3
653.000000000000110E+0	930.600705529903820E-3	28.235145110791140E-3	737.050530513190140E-3	25.650509011319721E-3	966.513060361959390E-3	-2.631186550476228E-3
654.000000000000110E+0	934.104728299434470E-3	24.743664436673668E-3	742.737338903804110E-3	25.528476467588868E-3	969.297567710936340E-3	-9.439390574225590E-3
655.000000000000110E+0	935.418176555825820E-3	23.219326362669813E-3	739.536081292404110E-3	24.407707928558911E-3	963.327959722207300E-3	-1.532038976069644E-3
656.000000000000110E+0	933.091753563257690E-3	29.231009083397510E-3	739.744127433365040E-3	29.512927121137983E-3	971.088055329953900E-3	199.639547434819280E-6
657.000000000000110E+0	936.413185578136020E-3	21.085595258239602E-3	742.451330755933720E-3	22.500593327886838E-3	973.328209315034390E-3	-7.918567715358659E-3
658.000000000000110E+0	930.970502582254000E-3	24.081017713522401E-3	744.369201128124320E-3	24.408918641730733E-3	963.459880260917670E-3	-10.563771142699432E-3
659.000000000000110E+0	937.510728136934370E-3	23.555514137354752E-3	740.377969425652700E-3	22.929037933308631E-3	966.056223779950040E-3	-5.717362987084077E-3
660.000000000000110E+0	929.966845357663720E-3	20.593970575650360E-3	742.643789606916130E-3	25.433233012261532E-3	967.998478076999350E-3	-3.073898521986421E-3
661.000000000000110E+0	941.206993874696530E-3	21.114514689351955E-3	740.566345581417760E-3	19.678191171976223E-3	968.607448776452990E-3	-9.076398921486458E-3
662.000000000000110E+0	924.589052708329360E-3	20.621314353839005E-3	744.863845369566730E-3	23.640375477061586E-3	956.329183066562670E-3	-14.457490826287155E-3
663.000000000000110E+0	931.584781004281660E-3	15.125479872723651E-3	748.184794839336970E-3	19.498895921829358E-3	958.517671083272240E-3	-6.292717574230966E-3
664.000000000000110E+0	919.251667504205840E-3	18.123920706840910E-3	736.678140041293840E-3	10.815703696161014E-3	971.610198614003220E-3	-6.320697803899849E-3
665.000000000000110E+0	919.345280311427810E-3	39.123535622734677E-3	737.321758759144520E-3	31.715741100882162E-3	959.841688264583940E-3	-2.653131239813270E-3
666.000000000000110E+0	931.485228082830960E-3	25.232389673773413E-3	740.776784835974200E-3	32.234324645922824E-3	951.224483266072560E-3	-7.089972685237192E-3
667.000000000000110E+0	942.409330624868090E-3	27.760761384882541E-3	753.459435980798230E-3	19.119139025175050E-3	967.747889852927370E-3	-3.478822014939565E-3
668.000000000000110E+0	917.552959681124710E-3	11.775828104193125E-3	729.947043213525770E-3	17.109823609023554E-3	961.311756893353240E-3	-1.126891769690451E-3
669.000000000000110E+0	933.970040520441080E-3	37.971911330503254E-3	750.337428863784520E-3	38.379169503139299E-3	948.779316575524830E-3	-13.784289315103643E-3
670.000000000000110E+0	923.599487410412420E-3	3.856656828568949E-3	725.900269773697040E-3	574.745639984519030E-6	947.946689437312420E-3	-8.604085374754440E-3
671.000000000000110E+0	933.500197740455780E-3	29.177870893944274E-3	749.023257278959580E-3	33.255610419519264E-3	968.529918496229160E-3	12.821165890314134E-3
672.000000000000110E+0	925.414257615650880E-3	15.933883186534988E-3	735.682944830413080E-3	15.641386662686288E-3	971.557594216236110E-3	-18.807570026579019E-3
673.000000000000110E+0	930.544277386971870E-3	23.635229930937619E-3	734.296096609544870E-3	18.899622677319192E-3	965.788358411188490E-3	-6.238080235991015E-3
674.000000000000110E+0	926.998638846956210E-3	14.453647621588806E-3	745.457880348142310E-3	29.800502193716744E-3	953.806975915942430E-3	-12.027782301632059E-3
