Freq (Hz)	mic1/mic2_Mod	mic1/mic2_Phase(rad)	mic3/mic2_Mod	mic3/mic2_Phase(rad)	mic4/mic2_Mod	mic4/mic2_Phase(rad)
1.055000000000000E+3	6.549434947628773E+0	-213.772424475503540E-3	4.002832538644591E+0	-3.372240336437274E+0	1.001499286117101E+0	2.638744831030886E+0
1.056000000000000E+3	6.434471867822884E+0	-183.427797835957720E-3	3.960284373502677E+0	-3.341204248147508E+0	1.035101935350016E+0	2.681653342126306E+0
1.057000000000000E+3	6.205818148009327E+0	-178.104084226087140E-3	3.830967626304621E+0	-3.330329282729383E+0	1.022135553124198E+0	2.708486536383973E+0
1.058000000000000E+3	6.080308632923594E+0	-172.240756005220760E-3	3.754982734780375E+0	-3.323422095453723E+0	1.045186552197516E+0	2.720610500698219E+0
1.059000000000000E+3	5.918285514301437E+0	-135.556629229331650E-3	3.706748129381001E+0	-3.282999864209780E+0	1.108748057147761E+0	2.801004758757939E+0
1.060000000000000E+3	5.898798802713111E+0	-131.062396306155490E-3	3.702497995606610E+0	-3.276116196476317E+0	1.158109032695895E+0	2.796007844942620E+0
1.061000000000000E+3	5.881230859362348E+0	-130.353759156523500E-3	3.693855060821679E+0	-3.274682156155905E+0	1.165598708918953E+0	2.795100788062138E+0
1.062000000000000E+3	5.747227896460983E+0	-120.486462617270000E-3	3.634300049384121E+0	-3.260753229913095E+0	1.189430223014328E+0	2.820325042415991E+0
1.063000000000000E+3	5.462178230796080E+0	-106.339358799074690E-3	3.484815617179529E+0	-3.247279548899821E+0	1.231945369808565E+0	2.869917279149242E+0
1.064000000000000E+3	5.356201193903518E+0	-90.122018792243949E-3	3.425922863182400E+0	-3.228835695246751E+0	1.244818085124436E+0	2.874520045932058E+0
1.065000000000000E+3	5.049586506622837E+0	-54.495489801589615E-3	3.234828955629881E+0	-3.187320734673029E+0	1.254684858480022E+0	2.892222532059351E+0
1.066000000000000E+3	4.786139313273691E+0	-46.098459033984296E-3	3.072485192799005E+0	-3.178074096437736E+0	1.270958698733557E+0	2.904275348774552E+0
1.067000000000000E+3	4.489806923962431E+0	-18.261060579547701E-3	2.894526806200618E+0	-3.146069104907025E+0	1.289863110290111E+0	2.927150362841144E+0
1.068000000000000E+3	4.203690393190263E+0	33.517249956527627E-3	2.732477741514031E+0	-3.089823164568525E+0	1.308133824155214E+0	2.965617875251819E+0
1.069000000000000E+3	3.933893145165158E+0	65.484593916566539E-3	2.568375128282489E+0	-3.054744393534108E+0	1.319868127782872E+0	2.994641746780869E+0
1.070000000000000E+3	3.578946237674174E+0	109.948900496442470E-3	2.346944453548152E+0	-3.008401766664239E+0	1.314905601876764E+0	3.020203193187592E+0
