Freq (Hz)	mic2/mic1_Real	mic2/mic1_Imag	mic3/mic1_Real	mic3/mic1_Imag	mic4/mic1_Real	mic4/mic1_Imag
1.062000000000000E+3	252.841892149483990E-3	233.510692330906180E-3	-444.911963046955630E-3	391.086791903884010E-3	-26.408542767788368E-3	333.619843380017820E-3
1.063000000000000E+3	240.314385769536040E-3	237.768441800496140E-3	-478.953167005220560E-3	405.203315196680460E-3	-58.799243112097999E-3	351.135207595518080E-3
1.064000000000000E+3	227.812924527448110E-3	241.437286095347090E-3	-514.046944786201280E-3	420.634183274707580E-3	-92.942686805244798E-3	370.966748964127790E-3
1.065000000000000E+3	215.008465537660700E-3	245.145806927576150E-3	-550.588542235414980E-3	438.087039801260350E-3	-128.760108889126150E-3	393.789015177688160E-3
1.066000000000000E+3	202.758097686624890E-3	248.915337430011240E-3	-588.071674132817020E-3	457.646349705447710E-3	-166.525436480400940E-3	419.450198514421450E-3
1.067000000000000E+3	192.245355224982400E-3	251.892209029413060E-3	-626.148825535461580E-3	478.230121124743390E-3	-207.372195615185300E-3	447.687684253985970E-3
1.068000000000000E+3	184.222940360429300E-3	253.058560459559430E-3	-665.430821323880320E-3	499.553722966459670E-3	-252.472306705147980E-3	479.253500780382480E-3
1.069000000000000E+3	178.300477115077350E-3	251.056909190123520E-3	-706.285285664311370E-3	522.238550572093780E-3	-301.489316518571140E-3	515.977028851890010E-3
1.070000000000000E+3	174.940488455285090E-3	245.835107646437680E-3	-747.903002823786860E-3	547.471294317921080E-3	-354.014430302614260E-3	559.878076377149480E-3
1.071000000000000E+3	175.945561496422490E-3	235.564043016840220E-3	-789.196059686470660E-3	575.472311849573700E-3	-410.885390072732110E-3	614.007906754520330E-3
1.072000000000000E+3	182.439561141246380E-3	216.112652952712370E-3	-830.793078911613580E-3	606.894998239156380E-3	-473.957238932972650E-3	684.066227071832290E-3
