Freq (Hz)	Gxymic2/mic1_Real	Gxymic2/mic1_Imag	Gxymic3/mic1_Real	Gxymic3/mic1_Imag	Gxymic4/mic1_Real	Gxymic4/mic1_Imag
1.062000000000000E+3	133.566526166807470E-6	123.354606043708030E-6	-235.029075143190460E-6	206.595404565883650E-6	-13.950170356500787E-6	176.232883820348710E-6
1.063000000000000E+3	128.900635828892290E-6	127.535033868181090E-6	-256.902312299009390E-6	217.344149274864070E-6	-31.537816929991224E-6	188.336402115071110E-6
1.064000000000000E+3	118.407336157176670E-6	125.488691894316870E-6	-267.180264129241540E-6	218.628188201501000E-6	-48.306217122314683E-6	192.806996834194460E-6
1.065000000000000E+3	103.931808714806380E-6	118.499739296873960E-6	-266.148126084866140E-6	211.766202456350170E-6	-62.239470868109963E-6	190.347928017349220E-6
1.066000000000000E+3	89.477698428118817E-6	109.847013514199070E-6	-259.520912133229740E-6	201.963133635266280E-6	-73.486757675652166E-6	185.101061715945660E-6
1.067000000000000E+3	78.258261856350861E-6	102.538999866753600E-6	-254.892455092742730E-6	194.677758228713630E-6	-84.414055767643862E-6	182.238187877565050E-6
1.068000000000000E+3	70.713844693093451E-6	97.136348532839077E-6	-255.429777985003560E-6	191.756817478098900E-6	-96.910192630289302E-6	183.958984197059100E-6
1.069000000000000E+3	64.990748145021289E-6	91.510559137270307E-6	-257.449416142764710E-6	190.362184603024070E-6	-109.893416439500950E-6	188.074586388683390E-6
1.070000000000000E+3	59.451125380713648E-6	83.543689266680240E-6	-254.177081653684210E-6	186.059763570277620E-6	-120.309546456483880E-6	190.270993705778580E-6
1.071000000000000E+3	53.839242123112525E-6	72.082463687160600E-6	-241.510549221225340E-6	176.106599102399590E-6	-125.735924288462260E-6	187.893883650955910E-6
1.072000000000000E+3	48.411011613769172E-6	57.346290938927826E-6	-220.476844569505820E-6	161.058508542318280E-6	-125.775236817168670E-6	181.532392884823990E-6
